Marital Status,Application Mode,Application Order,Course Name,Daytime/Evening Attendance,Previous Qualification,Nationality,Mother's Qualification,Father's Qualification,Mother's Occupation,Father's Occupation,Displaced Student,Special Educational Needs,Is Debtor,Tuition Fees Up-to-Date,"Gender (1=Male, 0=Female)",Scholarship Holder,Age at Enrollment,International Student,Credited Units (1st Sem),Enrolled Units (1st Sem),Evaluated Units (1st Sem),Approved Units (1st Sem),Average Grade (1st Sem),Not Evaluated Units (1st Sem),Credited Units (2nd Sem),Enrolled Units (2nd Sem),Evaluated Units (2nd Sem),Approved Units (2nd Sem),Average Grade (2nd Sem),Not Evaluated Units (2nd Sem),Unemployment Rate (%),Inflation Rate (%),GDP per Capita (USD),Student Status,Total_Approved_Units,Approval_Rate_1st_Sem,Approval_Rate_2nd_Sem,Grade_Improvement
Married,Holders of other higher courses,1,Management,Daytime,Higher education—degree,Portuguese,General commerce course,Secondary Education,Unskilled Workers,Unskilled Workers,No,No,No,Yes,Female,No,1.949076618082402,No,5,8,10,6,12.833333333333334,0,2,5,8,4,12.0,0,-0.17500679380951956,0.6,0.8891263042772198,Enrolled,0.14389326665476757,0.74999999990625,0.79999999984,-0.14626654886772658
Single,Change in course,1,Management (evening attendance),Evening,Secondary education,Portuguese,Administration & Commerce course,Basic Edu 1st Cycle,Unskilled Workers,Unskilled Workers,Yes,No,No,Yes,Female,No,-0.08449536730334498,No,9,15,17,15,11.2,0,9,14,15,14,12.428571428571429,0,-1.4890428695279747,2.6,0.14012166938988344,Graduate,3.331845934533826,0.9999999999333333,0.9999999999285715,0.5671832308253114
Single,1st phase—general contingent,6,Management,Daytime,Secondary education,Portuguese,General commerce course,Other—11th Year,Administrative Staff,Administrative Staff,Yes,No,No,Yes,Female,No,-0.8239760892617984,No,0,5,8,3,12.333333333333334,0,0,5,7,4,12.0,0,-1.4890428695279747,2.6,0.14012166938988344,Graduate,-0.35946768090508374,0.59999999988,0.79999999984,0.02674090348277903
Facto Union,Over 23 years old,1,Nursing,Daytime,Higher education—degree,Portuguese,Administration & Commerce course,Basic Edu 2nd Cycle,Unskilled Workers,Unskilled Workers,No,No,No,Yes,Female,No,0.8398555351447219,No,0,8,8,7,15.94285714285714,0,0,8,8,7,15.94285714285714,0,0.4256954122332026,3.7,-0.7498720732409514,Graduate,0.8150411967345693,0.874999999890625,0.874999999890625,0.14207920504978297
Single,Over 23 years old,1,Management (evening attendance),Evening,Secondary education,Portuguese,Administration & Commerce course,Basic Edu 1st Cycle,Unskilled Workers,Skilled Industry Workers,No,No,No,Yes,Female,No,0.8398555351447219,No,0,5,0,0,0.0,0,0,5,0,0,0.0,0,1.476924272807967,2.8,-1.7896667428492534,Dropout,-1.533976558544737,0.0,0.0,0.14207920504978297
Single,1st phase—general contingent,1,Social Service,Daytime,Secondary education,Portuguese,Administration & Commerce course,Basic Edu 1st Cycle,Unskilled Workers,Unskilled Workers,Yes,No,No,Yes,Female,No,-0.6391059087721851,No,0,6,10,4,10.25,0,0,6,8,6,10.714285714285714,0,-0.17500679380951956,0.6,0.8891263042772198,Graduate,0.14389326665476757,0.6666666665555555,0.9999999998333333,0.3027289822323951
Single,2nd phase—general contingent,1,Basic Education,Daytime,Secondary education,Portuguese,Accounting & Admin course,Basic Edu 2nd Cycle,Unskilled Workers,Skilled Industry Workers,Yes,No,No,Yes,Female,Yes,-0.4542357282825717,No,0,6,10,5,13.2,0,0,6,12,5,12.833333333333334,0,-0.8132528877299118,-0.8,-1.3755112388527264,Enrolled,0.14389326665476757,0.8333333331944445,0.8333333331944445,0.015207073326079311
Single,1st phase—general contingent,1,Social Service (evening attendance),Evening,Secondary education,Portuguese,Accounting & Admin course,Basic Education 3rd Cycle,Farmers/Ag Workers,Armed Forces,No,No,No,Yes,Female,Yes,0.10037481318626838,No,0,6,6,6,14.166666666666666,0,0,6,6,6,12.5,0,0.4256954122332026,3.7,-0.7498720732409514,Graduate,0.4794672316946684,0.9999999998333333,0.9999999998333333,-0.43461230278523555
Single,Change in course,1,Nursing,Daytime,Secondary education,Portuguese,Comp. High School—not concluded,Basic Edu 2nd Cycle,Other Situation,Technicians & Professionals,Yes,No,No,Yes,Female,Yes,-0.08449536730334498,No,18,23,23,20,14.575,3,18,23,23,20,14.575,3,-1.4890428695279747,2.6,0.14012166938988344,Graduate,5.177502742253281,0.8695652173534971,0.8695652173534971,0.14207920504978297
Single,2nd phase—general contingent,2,Tourism,Daytime,Secondary education,Portuguese,General commerce course,Basic Education 3rd Cycle,Skilled Industry Workers,Skilled Industry Workers,Yes,No,No,Yes,Female,Yes,-0.8239760892617984,No,0,6,9,1,10.0,1,0,6,6,0,0.0,0,0.4256954122332026,3.7,-0.7498720732409514,Dropout,-1.3661895760247864,0.16666666663888888,0.0,-3.3180698419603294
Single,1st phase—general contingent,4,Social Service,Daytime,Secondary education,Portuguese,General commerce course,Basic Edu 2nd Cycle,Unskilled Workers,Unskilled Workers,No,No,No,Yes,Female,Yes,-0.8239760892617984,No,0,6,7,6,12.285714285714286,0,0,6,8,6,11.428571428571429,0,0.3130637486001926,0.5,0.7877903830865802,Graduate,0.4794672316946684,0.9999999998333333,0.9999999998333333,-0.1545049989796554
Single,Over 23 years old,1,Social Service (evening attendance),Evening,Secondary education,Portuguese,Accounting & Admin course,Basic Edu 2nd Cycle,Unskilled Workers,Unskilled Workers,No,No,No,Yes,Female,Yes,1.5793362571031753,No,0,6,6,6,14.0,0,0,6,6,6,12.333333333333334,0,-0.2876384574425296,1.4,0.7657608350016585,Graduate,0.4794672316946684,0.9999999998333333,0.9999999998333333,-0.43461230278523555
Single,2nd phase—general contingent,4,Journalism and Communication,Daytime,Secondary education,Portuguese,Accounting & Admin course,Basic Education 3rd Cycle,Unskilled Workers,Unskilled Workers,No,No,No,Yes,Female,No,-0.6391059087721851,No,0,6,8,4,11.25,0,0,6,0,0,0.0,0,1.476924272807967,2.8,-1.7896667428492534,Dropout,-0.862828628464935,0.6666666665555555,0.0,-3.7505884728365935
Single,1st phase—general contingent,1,Social Service,Daytime,Secondary education,Portuguese,Administration & Commerce course,Basic Edu 1st Cycle,Unskilled Workers,Unskilled Workers,Yes,No,No,Yes,Female,No,-0.6391059087721851,No,0,6,11,5,11.6,0,0,6,11,6,11.666666666666666,0,-1.4890428695279747,2.6,0.14012166938988344,Enrolled,0.311680249174718,0.8333333331944445,0.9999999998333333,0.16514686536318365
Single,2nd phase—general contingent,1,Social Service (evening attendance),Evening,Secondary education,Portuguese,General commerce course,Basic Edu 1st Cycle,Administrative Staff,Skilled Industry Workers,No,No,No,Yes,Female,No,0.28524499367588174,No,0,6,12,1,12.0,0,0,6,12,0,0.0,0,-0.2876384574425296,1.4,0.7657608350016585,Dropout,-1.3661895760247864,0.16666666663888888,0.0,-4.010099651362352
Single,1st phase—general contingent,1,Nursing,Daytime,Secondary education,Portuguese,Accounting & Admin course,Basic Education 3rd Cycle,Technicians & Professionals,Armed Forces,No,No,No,Yes,Female,No,-0.6391059087721851,No,0,7,10,7,13.47,0,0,8,8,8,13.32625,0,1.476924272807967,2.8,-1.7896667428492534,Graduate,0.9828281792545197,0.9999999998571428,0.999999999875,0.09233956249901237
Single,2nd phase—general contingent,4,Management,Daytime,Secondary education,Portuguese,Secondary Education,Secondary Education,Administrative Staff,Service/Sales/Security,Yes,No,No,Yes,Female,No,-0.6391059087721851,No,0,5,6,5,12.4,0,0,5,5,5,12.8,0,-1.4890428695279747,2.6,0.14012166938988344,Graduate,0.14389326665476757,0.9999999998,0.9999999998,0.2804851669301876
Single,Over 23 years old,1,Advertising and Marketing Management,Daytime,Secondary education,Portuguese,Administration & Commerce course,Basic Edu 1st Cycle,Unskilled Workers,Unskilled Workers,Yes,No,No,No,Female,No,0.6549853546551084,No,0,6,9,3,11.75,0,0,6,11,4,11.5,3,1.7397314879516577,0.3,-0.40621112311617363,Dropout,-0.35946768090508374,0.49999999991666666,0.6666666665555555,0.05557547887453017
Single,1st phase—general contingent,1,Animation and Multimedia Design,Daytime,Secondary education,Brazilian,Administration & Commerce course,Basic Edu 1st Cycle,Unskilled Workers,Unskilled Workers,Yes,No,Yes,No,Male,No,0.8398555351447219,Yes,0,0,0,0,0.0,0,0,0,0,0,0.0,0,-1.4890428695279747,2.6,0.14012166938988344,Dropout,-1.533976558544737,0.0,0.0,0.14207920504978297
Single,2nd phase—general contingent,4,Social Service,Daytime,Secondary education,Portuguese,General commerce course,Basic Education 3rd Cycle,Administrative Staff,Skilled Industry Workers,Yes,No,No,Yes,Female,No,-0.6391059087721851,No,0,6,7,6,12.0,0,0,6,7,6,12.428571428571429,0,-0.17500679380951956,0.6,0.8891263042772198,Graduate,0.4794672316946684,0.9999999998333333,0.9999999998333333,0.29037130706450215
Married,Over 23 years old,1,Veterinary Nursing,Daytime,Secondary education,Portuguese,General commerce course,Basic Education 3rd Cycle,Legislative/Executive Officers,Administrative Staff,No,No,No,Yes,Female,No,1.2095958961239486,No,0,5,8,5,15.333333333333334,2,0,5,6,5,15.4,0,-0.8132528877299118,-0.8,-1.3755112388527264,Dropout,0.14389326665476757,0.9999999998,0.9999999998,0.16514686536318365
Single,1st phase—general contingent,6,Nursing,Daytime,Secondary education,Portuguese,Secondary Education,Basic Edu 2nd Cycle,Administrative Staff,Service/Sales/Security,Yes,No,No,Yes,Female,Yes,-0.8239760892617984,No,0,8,8,8,12.32,0,0,8,8,8,12.32,0,-0.8132528877299118,-0.8,-1.3755112388527264,Graduate,1.1506151617744702,0.999999999875,0.999999999875,0.14207920504978297
Single,1st phase—general contingent,1,Nursing,Daytime,Secondary education,Portuguese,Secondary Education,Basic Education 3rd Cycle,Unskilled Workers,Armed Forces,Yes,No,No,Yes,Female,No,-0.6391059087721851,No,0,7,7,7,13.79857142857143,0,0,8,8,8,14.75625,0,-0.17500679380951956,0.6,0.8891263042772198,Graduate,0.9828281792545197,0.9999999998571428,0.999999999875,0.47345026467684015
Single,1st phase—general contingent,5,Journalism and Communication,Daytime,Secondary education,Portuguese,Accounting & Admin course,Secondary Education,Administrative Staff,Service/Sales/Security,Yes,No,No,Yes,Female,No,-0.8239760892617984,No,0,6,6,6,13.166666666666666,0,0,6,6,6,12.5,0,1.476924272807967,2.8,-1.7896667428492534,Enrolled,0.4794672316946684,0.9999999998333333,0.9999999998333333,-0.0885973980842243
Single,1st phase—general contingent,1,Management,Daytime,Secondary education,Portuguese,Secondary Education,Basic Edu 2nd Cycle,Technicians & Professionals,Unskilled Workers,No,No,No,Yes,Female,Yes,-0.8239760892617984,No,0,5,6,5,16.333333333333332,0,0,5,5,5,15.4,0,1.476924272807967,2.8,-1.7896667428492534,Graduate,0.14389326665476757,0.9999999998,0.9999999998,-0.18086803933782697
Single,Transfer,1,Animation and Multimedia Design,Daytime,Secondary education,Portuguese,Secondary Education,Secondary Education,Legislative/Executive Officers,Administrative Staff,Yes,No,No,Yes,Female,No,-0.6391059087721851,No,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.4256954122332026,3.7,-0.7498720732409514,Dropout,-1.533976558544737,0.0,0.0,0.14207920504978297
Single,2nd phase—general contingent,4,Nursing,Daytime,Secondary education,Portuguese,Master’s Degree,Master’s Degree,Administrative Staff,Administrative Staff,Yes,No,No,Yes,Female,No,-0.6391059087721851,No,0,7,7,7,14.757142857142856,0,0,8,9,8,15.366666666666667,0,0.3130637486001926,0.5,0.7877903830865802,Graduate,0.9828281792545197,0.9999999998571428,0.999999999875,0.35298352791516174
Single,2nd phase—general contingent,4,Tourism,Daytime,Secondary education,Portuguese,Secondary Education,Secondary Education,Administrative Staff,Administrative Staff,Yes,No,No,Yes,Female,No,-0.6391059087721851,No,0,6,7,6,11.666666666666666,0,0,6,6,6,12.333333333333334,0,0.8762220667652447,-0.3,0.347199421388147,Dropout,0.4794672316946684,0.9999999998333333,0.9999999998333333,0.3727558081837909
Single,1st phase—general contingent,1,Advertising and Marketing Management,Daytime,Secondary education,Portuguese,Higher Education Degree,Basic Edu 2nd Cycle,Scientific Specialists,Unskilled Workers,Yes,No,No,Yes,Female,No,-0.6391059087721851,No,0,6,7,5,12.6,0,0,6,10,5,12.375,0,-0.2876384574425296,1.4,0.7657608350016585,Enrolled,0.14389326665476757,0.8333333331944445,0.8333333331944445,0.06422585149205558
Single,1st phase—general contingent,1,Journalism and Communication,Daytime,Secondary education,Portuguese,Secondary Education,Basic Education 3rd Cycle,Unskilled Workers,Skilled Industry Workers,No,No,No,Yes,Female,No,-0.6391059087721851,No,0,6,6,6,11.666666666666666,0,0,6,6,6,11.5,0,0.4256954122332026,3.7,-0.7498720732409514,Graduate,0.4794672316946684,0.9999999998333333,0.9999999998333333,0.08441005426628131
Single,1st phase—general contingent,1,Social Service,Daytime,Secondary education,Portuguese,General commerce course,Basic Edu 2nd Cycle,Service/Sales/Security,Machine Operators,No,No,No,Yes,Female,Yes,-0.6391059087721851,No,0,6,6,6,15.0,0,0,6,6,6,13.333333333333334,0,-1.0009723271182625,1.4,1.545606837207885,Graduate,0.4794672316946684,0.9999999998333333,0.9999999998333333,-0.43461230278523555
Single,1st phase—general contingent,5,Nursing,Daytime,Secondary education,Portuguese,Administration & Commerce course,Basic Edu 1st Cycle,Skilled Industry Workers,Unskilled Workers,Yes,No,Yes,No,Female,No,-0.8239760892617984,No,0,7,0,0,0.0,0,0,8,0,0,0.0,0,-0.8132528877299118,-0.8,-1.3755112388527264,Dropout,-1.533976558544737,0.0,0.0,0.14207920504978297
Single,1st phase—general contingent,4,Journalism and Communication,Daytime,Secondary education,Portuguese,General commerce course,Basic Education 3rd Cycle,Unskilled Workers,Skilled Industry Workers,Yes,No,No,Yes,Female,No,-0.4542357282825717,No,0,6,7,6,13.571428571428571,0,0,6,6,6,13.333333333333334,0,0.8762220667652447,-0.3,0.347199421388147,Graduate,0.4794672316946684,0.9999999998333333,0.9999999998333333,0.059694703930494884
Single,2nd phase—general contingent,1,Tourism,Daytime,Secondary education,Portuguese,General commerce course,Basic Education 3rd Cycle,Technicians & Professionals,Armed Forces,No,No,No,Yes,Female,No,-0.4542357282825717,No,0,6,8,5,10.8,0,0,6,9,4,11.5,0,-0.8132528877299118,-0.8,-1.3755112388527264,Graduate,-0.02389371586518287,0.8333333331944445,0.6666666665555555,0.38428963834049057
Single,1st phase—general contingent,1,Veterinary Nursing,Daytime,Secondary education,Portuguese,Accounting & Admin course,Basic Edu 1st Cycle,Legislative/Executive Officers,Legislative/Executive Officers,Yes,No,No,Yes,Female,No,-0.26936554779295835,No,0,5,8,3,11.333333333333334,1,0,5,8,3,13.333333333333334,0,0.4256954122332026,3.7,-0.7498720732409514,Enrolled,-0.5272546634250341,0.59999999988,0.59999999988,0.8341090144518054
Married,1st phase—general contingent,1,Management (evening attendance),Evening,Higher education—bachelor’s degree,Portuguese,Administration & Commerce course,Basic Edu 1st Cycle,Farmers/Ag Workers,Technicians & Professionals,No,No,No,Yes,Female,No,1.5793362571031753,No,4,10,16,5,11.4,0,4,10,10,6,12.833333333333334,0,-0.8132528877299118,-0.8,-1.3755112388527264,Dropout,0.311680249174718,0.49999999995,0.59999999994,0.6380339017878992
Single,1st phase—general contingent,1,Oral Hygiene,Daytime,Secondary education,Portuguese,Administration & Commerce course,Basic Edu 2nd Cycle,Skilled Industry Workers,Unskilled Workers,No,No,No,Yes,Female,Yes,-0.4542357282825717,No,0,7,14,7,10.642857142857142,0,0,8,8,8,11.55,0,0.4256954122332026,3.7,-0.7498720732409514,Graduate,0.9828281792545197,0.9999999998571428,0.999999999875,0.4559641543142722
Single,2nd phase—general contingent,5,Advertising and Marketing Management,Daytime,Secondary education,Portuguese,General commerce course,8th year,Skilled Industry Workers,Skilled Industry Workers,Yes,No,No,Yes,Female,Yes,-0.6391059087721851,No,0,5,8,3,10.5,0,0,5,6,4,11.75,1,-1.4890428695279747,2.6,0.14012166938988344,Enrolled,-0.35946768090508374,0.59999999988,0.79999999984,0.574597835926047
Single,1st phase—general contingent,1,Nursing,Daytime,Secondary education,Portuguese,Accounting & Admin course,Basic Edu 2nd Cycle,Unskilled Workers,Unskilled Workers,Yes,No,No,Yes,Female,No,-0.8239760892617984,No,0,7,7,6,14.65,0,0,7,7,6,14.65,0,-1.4890428695279747,2.6,0.14012166938988344,Graduate,0.4794672316946684,0.8571428570204082,0.8571428570204082,0.14207920504978297
Single,2nd phase—general contingent,3,Nursing,Daytime,Secondary education,Portuguese,General commerce course,Basic Edu 1st Cycle,Skilled Industry Workers,Skilled Industry Workers,Yes,No,No,Yes,Female,Yes,-0.6391059087721851,No,0,7,7,7,13.714285714285714,0,0,8,11,8,14.863636363636363,0,1.7397314879516577,0.3,-0.40621112311617363,Graduate,0.9828281792545197,0.9999999998571428,0.999999999875,0.5397716604528935
Single,Change in course,1,Social Service,Daytime,Secondary education,Portuguese,2nd cycle general high school,Unknown,Student,Student,No,No,No,Yes,Female,No,1.394466076613562,No,9,16,19,15,12.266666666666667,0,11,13,14,13,12.071428571428571,0,-0.8132528877299118,-0.8,-1.3755112388527264,Graduate,3.1640589520138755,0.9374999999414062,0.9999999999230769,0.07452391413196613
Single,2nd phase—general contingent,1,Social Service,Daytime,Secondary education,Portuguese,Administration & Commerce course,Basic Education 3rd Cycle,Unskilled Workers,Machine Operators,Yes,No,No,Yes,Female,No,-0.26936554779295835,No,0,6,11,6,10.375,0,0,6,12,3,11.666666666666666,0,0.4256954122332026,3.7,-0.7498720732409514,Enrolled,-0.02389371586518287,0.9999999998333333,0.49999999991666666,0.5890151236219223
Single,3rd phase—general contingent,1,Management,Daytime,Secondary education,Portuguese,General commerce course,Basic Education 3rd Cycle,Unskilled Workers,Service/Sales/Security,Yes,No,No,Yes,Female,No,-0.6391059087721851,No,0,5,8,5,11.0,0,0,5,6,5,15.4,0,0.3130637486001926,0.5,0.7877903830865802,Graduate,0.14389326665476757,0.9999999998,0.9999999998,1.6645447857342324
Single,1st phase—general contingent,6,Management,Daytime,Secondary education,Portuguese,Secondary Education,Basic Edu 1st Cycle,Administrative Staff,Unskilled Workers,Yes,No,Yes,Yes,Female,No,-0.08449536730334498,No,0,5,5,5,13.8,0,0,5,5,5,13.0,0,-1.4890428695279747,2.6,0.14012166938988344,Graduate,0.14389326665476757,0.9999999998,0.9999999998,-0.13473271871102624
Single,1st phase—general contingent,1,Journalism and Communication,Daytime,Secondary education,Portuguese,Secondary Education,Basic Edu 2nd Cycle,Administrative Staff,Unskilled Workers,No,No,No,Yes,Female,Yes,-0.8239760892617984,No,0,6,6,6,12.666666666666666,0,0,6,6,6,12.833333333333334,0,-0.17500679380951956,0.6,0.8891263042772198,Graduate,0.4794672316946684,0.9999999998333333,0.9999999998333333,0.19974835583328526
Single,2nd phase—general contingent,1,Social Service,Daytime,Secondary education,Portuguese,Higher Education Degree,Secondary Education,Technicians & Professionals,Administrative Staff,Yes,No,No,Yes,Female,No,-0.8239760892617984,No,0,6,8,6,11.75,0,0,6,10,5,12.0,0,0.4256954122332026,3.7,-0.7498720732409514,Graduate,0.311680249174718,0.9999999998333333,0.8333333331944445,0.22858293122503578
Single,1st phase—general contingent,3,Nursing,Daytime,Secondary education,Portuguese,Accounting & Admin course,Basic Edu 2nd Cycle,Unskilled Workers,Machine Operators,Yes,No,No,Yes,Female,Yes,-0.6391059087721851,No,0,8,8,7,12.785714285714286,0,0,8,8,7,12.785714285714286,0,0.4256954122332026,3.7,-0.7498720732409514,Graduate,0.8150411967345693,0.874999999890625,0.874999999890625,0.14207920504978297
